Average Cost for two,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Aggregate rating,Rating color,Rating text
750,1,1,0,0,3.3,2,0
600,0,0,0,0,3.6,5,2
350,0,1,0,0,3.5,5,2
300,0,0,0,0,3.1,2,0
700,0,0,0,0,3.1,2,0
400,0,0,0,0,3.2,2,0
300,0,0,0,0,3.1,2,0
500,0,0,0,0,2.5,2,0
150,0,0,0,0,3.1,2,0
500,0,0,0,0,3.0,2,0
150,0,0,0,0,3.2,2,0
700,0,0,0,0,3.4,2,0
300,0,0,0,0,3.2,2,0
600,0,0,0,0,3.0,2,0
550,0,0,0,0,2.9,2,0
500,0,0,0,0,3.0,2,0
900,1,0,0,0,3.0,2,0
500,0,0,0,0,3.1,2,0
200,0,0,0,0,2.9,2,0
400,0,1,0,0,3.4,2,0
100,0,1,0,0,3.8,5,2
500,0,0,0,0,3.5,5,2
200,0,1,0,0,3.7,5,2
150,0,0,0,0,3.7,5,2
700,0,0,0,0,3.6,5,2
400,0,0,0,0,3.6,5,2
200,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
700,1,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,2.9,2,0
100,0,0,0,0,3.0,2,0
200,0,0,0,0,2.9,2,0
300,0,0,0,0,3.0,2,0
300,0,0,0,0,3.1,2,0
300,0,0,0,0,3.1,2,0
350,0,0,0,0,3.1,2,0
200,0,0,0,0,3.0,2,0
350,0,0,0,0,3.0,2,0
400,0,0,0,0,3.0,2,0
450,0,0,0,0,2.7,2,0
100,0,0,0,0,3.1,2,0
200,0,0,0,0,2.8,2,0
250,0,0,0,0,3.1,2,0
200,0,0,0,0,3.1,2,0
150,0,0,0,0,3.1,2,0
400,0,0,0,0,3.0,2,0
500,0,0,0,0,3.1,2,0
100,0,0,0,0,3.0,2,0
200,0,0,0,0,3.0,2,0
700,0,1,0,0,3.1,2,0
250,0,1,0,0,2.6,2,0
400,0,0,0,0,2.9,2,0
400,0,0,0,0,3.5,5,2
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
50,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
700,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
50,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
50,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
250,0,0,0,0,2.8,2,0
350,0,0,0,0,3.2,2,0
250,0,0,0,0,2.9,2,0
350,0,0,0,0,2.9,2,0
400,0,0,0,0,3.3,2,0
1000,1,0,0,0,3.0,2,0
500,0,0,0,0,3.2,2,0
600,0,1,0,0,3.4,2,0
200,0,0,0,0,3.3,2,0
500,0,0,0,0,2.9,2,0
350,0,0,0,0,2.9,2,0
200,0,0,0,0,2.8,2,0
700,0,0,0,0,2.8,2,0
250,0,0,0,0,2.7,2,0
250,0,0,0,0,2.8,2,0
500,0,1,0,0,3.4,2,0
400,0,0,0,0,2.9,2,0
650,0,0,0,0,2.7,2,0
400,0,0,0,0,3.5,5,2
400,0,1,0,0,3.5,5,2
550,0,1,0,0,3.7,5,2
100,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
500,0,1,0,0,2.3,3,4
150,0,0,0,0,2.9,2,0
250,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
700,1,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
800,1,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
50,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
650,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
450,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
150,0,0,0,0,3.0,2,0
500,0,1,1,0,3.4,2,0
200,0,0,0,0,3.0,2,0
450,0,0,0,0,2.6,2,0
300,0,0,0,0,2.9,2,0
150,0,0,0,0,3.2,2,0
500,0,0,0,0,3.0,2,0
350,0,0,0,0,3.1,2,0
750,0,0,0,0,2.8,2,0
200,0,0,0,0,3.0,2,0
200,0,0,0,0,3.0,2,0
350,0,0,0,0,3.2,2,0
300,0,1,0,0,3.2,2,0
150,0,0,0,0,3.4,2,0
900,0,0,0,0,2.8,2,0
250,0,0,0,0,2.8,2,0
150,0,0,0,0,3.3,2,0
100,0,0,0,0,3.1,2,0
1100,1,0,0,0,3.1,2,0
150,0,0,0,0,2.8,2,0
600,0,1,0,0,2.6,2,0
120,0,0,0,0,3.0,2,0
200,0,0,0,0,2.8,2,0
150,0,0,0,0,3.1,2,0
350,0,0,0,0,3.2,2,0
300,0,0,0,0,2.8,2,0
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
450,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
400,0,0,0,0,2.7,2,0
1900,1,0,0,0,2.8,2,0
150,0,0,0,0,2.8,2,0
450,0,0,0,0,2.9,2,0
450,0,0,0,0,3.1,2,0
450,0,1,0,0,3.0,2,0
300,0,1,0,0,3.2,2,0
700,0,0,0,0,3.0,2,0
150,0,0,0,0,3.0,2,0
200,0,0,0,0,3.1,2,0
250,0,0,0,0,3.1,2,0
200,0,0,0,0,3.2,2,0
250,0,0,0,0,3.1,2,0
250,0,0,0,0,3.0,2,0
400,0,0,0,0,3.4,2,0
450,0,1,0,0,2.5,2,0
1000,1,1,0,0,3.1,2,0
4700,0,0,0,0,3.7,5,2
500,0,1,0,0,3.7,5,2
200,0,0,0,0,3.9,5,2
800,0,1,0,0,3.6,5,2
800,0,0,0,0,3.6,5,2
500,0,0,0,0,3.6,5,2
250,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
550,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
1000,1,1,0,0,2.4,3,4
1400,1,1,0,0,4.4,1,5
1800,1,0,0,0,2.8,2,0
300,0,0,0,0,3.1,2,0
550,0,1,0,0,3.4,2,0
450,0,0,0,0,3.3,2,0
500,0,1,0,0,3.4,2,0
300,0,1,0,0,3.3,2,0
450,0,0,0,0,3.4,2,0
300,0,0,0,0,2.8,2,0
700,0,0,0,0,3.4,2,0
550,0,0,0,0,2.9,2,0
300,0,1,0,0,3.4,2,0
300,0,0,0,0,2.7,2,0
400,0,1,0,0,3.2,2,0
1000,1,1,0,0,2.7,2,0
1000,0,1,0,0,3.3,2,0
350,0,1,0,0,3.4,2,0
450,0,1,0,0,3.4,2,0
500,0,1,0,0,3.4,2,0
600,0,0,0,0,3.4,2,0
500,0,1,0,0,3.4,2,0
1400,1,1,0,0,3.4,2,0
350,0,0,0,0,3.9,5,2
200,0,0,0,0,3.7,5,2
500,0,1,0,0,3.6,5,2
450,0,0,0,0,3.5,5,2
350,0,1,0,0,3.6,5,2
300,0,0,0,0,3.8,5,2
400,0,1,0,0,3.6,5,2
400,0,0,0,0,3.8,5,2
450,0,1,0,0,3.6,5,2
400,0,1,0,0,3.8,5,2
200,0,0,0,0,3.8,5,2
1200,1,1,0,0,3.7,5,2
450,0,1,0,0,3.8,5,2
400,0,0,0,0,3.5,5,2
150,0,0,0,0,3.5,5,2
500,0,0,0,0,3.8,5,2
400,0,0,0,0,3.9,5,2
700,0,0,0,0,3.7,5,2
300,0,0,0,0,3.6,5,2
1400,1,0,0,0,3.8,5,2
250,0,0,0,0,3.5,5,2
1600,0,0,0,0,4.1,1,5
500,0,0,0,0,4.0,1,5
1000,0,1,0,0,4.2,1,5
400,0,1,0,0,4.1,1,5
1650,0,0,0,0,4.0,1,5
1200,1,1,0,0,4.0,1,5
2500,1,0,0,0,2.7,2,0
700,0,0,0,0,2.9,2,0
350,0,1,0,0,3.2,2,0
800,0,0,0,0,3.0,2,0
500,0,0,0,0,3.3,2,0
650,0,1,0,0,3.3,2,0
400,0,0,0,0,2.7,2,0
700,0,0,0,0,2.9,2,0
600,0,0,0,0,2.7,2,0
700,0,0,0,0,2.8,2,0
350,0,0,0,0,2.8,2,0
250,0,0,0,0,3.0,2,0
350,0,0,0,0,3.0,2,0
450,0,0,0,0,3.1,2,0
400,0,1,0,0,3.3,2,0
500,0,0,0,0,2.9,2,0
500,0,1,0,0,3.4,2,0
550,0,0,0,0,3.1,2,0
800,0,1,0,0,2.9,2,0
700,0,0,0,0,2.9,2,0
350,0,0,0,0,2.9,2,0
550,0,0,0,0,2.9,2,0
200,0,0,0,0,2.7,2,0
250,0,0,0,0,3.2,2,0
750,1,0,0,0,2.8,2,0
600,0,0,0,0,3.0,2,0
800,0,0,0,0,2.8,2,0
400,0,0,0,0,3.6,5,2
800,0,1,0,0,3.5,5,2
700,0,0,0,0,3.8,5,2
800,0,1,0,0,3.9,5,2
800,0,1,0,0,3.5,5,2
350,0,0,0,0,3.6,5,2
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
450,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
450,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
700,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
1800,1,1,0,0,4.2,1,5
1000,0,0,0,0,3.2,2,0
300,0,0,0,0,3.4,2,0
350,0,0,0,0,2.9,2,0
350,0,0,0,0,3.1,2,0
350,0,0,0,0,3.2,2,0
300,0,0,0,0,3.9,5,2
800,1,1,0,0,3.7,5,2
350,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
350,0,0,0,0,2.2,3,4
250,0,0,0,0,3.3,2,0
500,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
500,0,1,0,0,3.0,2,0
500,0,0,0,0,3.2,2,0
700,0,0,0,0,3.0,2,0
400,0,0,0,0,3.5,5,2
100,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
1100,1,0,0,0,3.1,2,0
500,0,0,0,0,2.6,2,0
200,0,0,0,0,3.1,2,0
750,0,0,0,0,2.6,2,0
800,0,0,0,0,3.2,2,0
700,0,0,0,0,3.3,2,0
500,0,0,0,0,3.2,2,0
600,0,0,0,0,3.4,2,0
200,0,0,0,0,3.3,2,0
250,0,1,0,0,2.7,2,0
400,0,0,0,0,3.2,2,0
500,0,1,0,0,2.6,2,0
150,0,0,0,0,3.3,2,0
400,0,0,0,0,2.8,2,0
800,1,0,0,0,2.6,2,0
700,0,0,0,0,2.6,2,0
600,0,0,0,0,3.6,5,2
400,0,0,0,0,3.9,5,2
1600,1,1,0,0,3.7,5,2
2000,1,1,0,0,3.8,5,2
500,0,0,0,0,3.5,5,2
250,0,0,0,0,3.9,5,2
250,0,0,0,0,3.5,5,2
200,0,0,0,0,0.0,4,3
1000,1,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
400,0,0,0,0,2.9,2,0
600,0,0,0,0,2.8,2,0
600,0,0,0,0,3.1,2,0
500,0,0,0,0,3.0,2,0
450,0,0,0,0,2.7,2,0
350,0,0,0,0,3.4,2,0
600,0,1,0,0,3.2,2,0
1100,1,0,0,0,2.8,2,0
200,0,0,0,0,2.9,2,0
900,1,0,0,0,2.9,2,0
700,0,0,0,0,3.1,2,0
700,0,0,0,0,2.8,2,0
550,0,0,0,0,3.2,2,0
600,0,1,0,0,3.0,2,0
500,0,0,0,0,2.9,2,0
300,0,0,0,0,2.9,2,0
850,1,0,0,0,2.9,2,0
250,0,0,0,0,2.9,2,0
800,1,0,0,0,2.8,2,0
200,0,0,0,0,3.0,2,0
200,0,0,0,0,3.0,2,0
250,0,0,0,0,3.0,2,0
200,0,0,0,0,3.0,2,0
400,0,0,0,0,3.2,2,0
900,1,0,0,0,3.0,2,0
1000,1,0,0,0,3.1,2,0
300,0,0,0,0,3.1,2,0
800,1,0,0,0,2.9,2,0
700,0,0,0,0,3.0,2,0
800,0,0,0,0,2.8,2,0
200,0,0,0,0,2.9,2,0
700,0,0,0,0,3.2,2,0
1000,1,0,0,0,2.7,2,0
600,0,0,0,0,3.2,2,0
500,0,0,0,0,3.0,2,0
300,0,0,0,0,3.3,2,0
350,0,0,0,0,3.1,2,0
800,0,1,0,0,2.8,2,0
1300,1,0,0,0,3.1,2,0
200,0,0,0,0,3.2,2,0
500,0,1,0,0,2.7,2,0
600,0,0,0,0,2.9,2,0
800,0,0,0,0,2.8,2,0
100,0,0,0,0,3.1,2,0
300,0,0,0,0,2.9,2,0
250,0,0,0,0,2.7,2,0
200,0,0,0,0,2.7,2,0
600,0,0,0,0,3.4,2,0
850,1,0,0,0,3.0,2,0
1400,1,0,0,0,3.2,2,0
600,0,0,0,0,2.8,2,0
900,1,0,0,0,3.0,2,0
600,0,0,0,0,3.0,2,0
550,0,0,0,0,2.9,2,0
200,0,0,0,0,2.8,2,0
1100,1,0,0,0,2.7,2,0
400,0,0,0,0,3.5,5,2
400,0,0,0,0,3.5,5,2
600,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
1000,0,0,0,0,0.0,4,3
400,0,0,0,0,2.2,3,4
100,0,1,0,0,4.3,1,5
300,0,0,0,0,2.9,2,0
200,0,0,0,0,2.9,2,0
600,0,0,0,0,3.0,2,0
400,0,0,0,0,2.9,2,0
400,0,0,0,0,2.9,2,0
200,0,0,0,0,3.0,2,0
650,0,0,0,0,2.7,2,0
100,0,0,0,0,2.9,2,0
200,0,0,0,0,2.8,2,0
450,0,0,0,0,3.0,2,0
150,0,0,0,0,3.0,2,0
100,0,0,0,0,2.8,2,0
100,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
700,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
450,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
500,0,1,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
550,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
100,0,0,0,0,0.0,4,3
50,0,0,0,0,0.0,4,3
500,0,0,0,0,3.2,2,0
400,0,1,0,0,3.2,2,0
900,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
700,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
400,0,0,0,0,0.0,4,3
650,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
400,0,0,0,0,3.3,2,0
550,0,1,0,0,3.4,2,0
700,0,0,0,0,3.1,2,0
900,0,1,0,0,4.3,1,5
400,0,0,0,0,3.3,2,0
300,0,0,0,0,3.5,5,2
1500,1,1,0,0,3.6,5,2
1200,1,1,0,0,3.9,5,2
200,0,0,0,0,3.8,5,2
1700,1,1,0,0,3.8,5,2
1200,0,1,0,0,3.8,5,2
1600,1,0,0,0,4.4,1,5
1500,0,1,0,0,4.4,1,5
1500,1,0,0,0,4.1,1,5
250,0,0,0,0,2.9,2,0
350,0,0,0,0,2.9,2,0
350,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
700,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
500,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
600,0,0,0,0,0.0,4,3
200,0,0,0,0,0.0,4,3
150,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
300,0,0,0,0,0.0,4,3
250,0,0,0,0,0.0,4,3
350,0,0,0,0,0.0,4,3
350,0,1,0,0,2.7,2,0
500,0,1,0,0,2.9,2,0
400,0,0,0,0,2.8,2,0
250,0,1,0,0,3.1,2,0
450,0,0,0,0,3.3,2,0
350,0,0,0,0,3.3,2,0
600,0,1,0,0,3.3,2,0
200,0,1,0,0,3.3,2,0
300,0,0,0,0,3.2,2,0
300,0,0,0,0,2.9,2,0
500,0,1,0,0,3.1,2,0
700,0,0,0,0,3.2,2,0
350,0,1,0,0,3.3,2,0
300,0,1,0,0,3.4,2,0
100,0,0,0,0,3.4,2,0
700,0,1,0,0,3.2,2,0
150,0,0,0,0,3.2,2,0
400,0,1,0,0,3.4,2,0
300,0,0,0,0,3.1,2,0
600,0,1,0,0,2.9,2,0
500,0,1,0,0,3.3,2,0
500,0,1,0,0,3.3,2,0
250,0,0,0,0,3.2,2,0
300,0,1,0,0,3.0,2,0
700,0,0,0,0,3.4,2,0
800,0,1,0,0,3.4,2,0
800,0,1,0,0,3.1,2,0
200,0,0,0,0,2.7,2,0
450,0,0,0,0,2.7,2,0
400,0,0,0,0,3.3,2,0
650,0,1,0,0,3.4,2,0
350,0,1,0,0,3.2,2,0
600,0,1,0,0,2.5,2,0
150,0,0,0,0,2.6,2,0
450,0,0,0,0,3.2,2,0
250,0,0,0,0,3.4,2,0
250,0,0,0,0,2.7,2,0
800,1,1,0,0,3.2,2,0
200,0,1,0,0,3.4,2,0
300,0,0,0,0,2.8,2,0
550,0,0,0,0,3.2,2,0
500,0,0,0,0,3.6,5,2
400,0,1,0,0,3.8,5,2
700,0,0,0,0,3.5,5,2
300,0,1,0,0,3.6,5,2
350,0,0,0,0,3.5,5,2
550,0,1,0,0,3.8,5,2
600,0,1,0,0,3.6,5,2
200,0,1,0,0,3.5,5,2
400,0,1,0,0,3.5,5,2
300,0,1,0,0,3.6,5,2
600,0,1,0,0,3.6,5,2
300,0,1,0,0,2.1,3,4
400,0,1,0,0,2.2,3,4
700,0,1,0,0,2.1,3,4
500,0,1,0,0,2.3,3,4
1200,1,0,0,0,3.1,2,0
400,0,1,0,0,2.8,2,0
500,0,0,0,0,3.0,2,0
450,0,1,0,0,2.8,2,0
400,0,0,0,0,3.2,2,0
500,0,1,0,0,3.4,2,0
300,0,0,0,0,3.7,5,2
400,0,0,0,0,3.5,5,2
2000,1,0,0,0,2.6,2,0
1100,1,1,0,0,3.4,2,0
300,0,0,0,0,2.8,2,0
100,0,0,0,0,3.1,2,0
300,0,1,0,0,3.0,2,0
350,0,1,0,0,3.2,2,0
650,0,1,0,0,2.6,2,0
1600,0,0,0,0,2.8,2,0
400,0,0,0,0,2.8,2,0
650,0,0,0,0,3.2,2,0
500,0,1,0,0,3.2,2,0
400,0,1,0,0,3.2,2,0
600,0,0,0,0,2.5,2,0
600,0,0,0,0,3.2,2,0
450,0,1,0,0,2.9,2,0
1000,1,0,0,0,3.3,2,0
250,0,1,0,0,3.4,2,0
700,0,0,0,0,3.2,2,0
700,0,0,0,0,2.6,2,0
400,0,1,0,0,3.3,2,0
600,0,0,0,0,2.5,2,0
400,0,1,0,0,3.1,2,0
400,0,0,0,0,2.9,2,0
200,0,1,0,0,3.0,2,0
150,0,0,0,0,3.1,2,0
500,0,1,0,0,2.8,2,0
200,0,0,0,0,3.1,2,0
400,0,1,0,0,3.1,2,0
500,0,1,0,0,3.3,2,0
600,0,1,0,0,2.8,2,0
350,0,1,0,0,3.2,2,0
400,0,0,0,0,3.2,2,0
500,0,1,0,0,2.7,2,0
500,0,1,0,0,2.7,2,0
600,0,1,0,0,3.1,2,0
400,0,0,0,0,3.3,2,0
550,0,1,0,0,3.3,2,0
500,0,1,0,0,2.6,2,0
750,0,1,0,0,2.6,2,0
400,0,0,0,0,2.9,2,0
600,0,1,0,0,3.3,2,0
400,0,1,0,0,2.7,2,0
600,0,0,0,0,3.1,2,0
400,0,0,0,0,3.1,2,0
500,0,1,0,0,3.2,2,0
600,0,1,0,0,3.0,2,0
